year,quarter,region,city,district,prop_type,prop_type_en,prop_class,prop_class_en,deed_count,total_price,area_m2,avg_ppm2,max_ppm2,min_ppm2
2024,4,الرياض,الرياض,أم الحمام الشرقي,شقة,apartment,سكني,residential,1,900000.0,74.24,,,
2024,4,الرياض,الرياض,أم الحمام الشرقي,فيلا,villa,سكني,residential,4,9015000.0,1086.9,,,
2024,4,الرياض,الرياض,أم الحمام الغربي,أرض,land,سكني,residential,16,26495921.15,6748.3,4723.56223987893,5333.33,4100.0
2024,4,الرياض,الرياض,أم الحمام الغربي,شقة,apartment,سكني,residential,2,1890000.0,166.21,,,
2024,4,الرياض,الرياض,أم الحمام الغربي,فيلا,villa,سكني,residential,4,5240000.0,702.25,,,
2024,4,الرياض,الرياض,أم الشعال,أرض,land,سكني,residential,1,1600000.0,10000.0,,,
2024,4,الرياض,الرياض,إشبيلية,أرض,land,تجاري,commercial,4,52531500.0,8333.0,,,
2024,4,الرياض,الرياض,إشبيلية,أرض,land,سكني,residential,24,25365752.76,11142.82,1840.91131381823,2479.9,1377.06
2024,4,الرياض,الرياض,إشبيلية,شقة,apartment,سكني,residential,41,23212315.53,6342.321,3517.20393780174,6256.68,1626.08
2024,4,الرياض,الرياض,إشبيلية,فيلا,villa,سكني,residential,29,59244534.0,11012.13,5534.99020494154,6770.83,4331.78408349641
2024,4,الرياض,الرياض,الأندلس,أرض,land,تجاري,commercial,1,6200000.0,990.0,,,
2024,4,الرياض,الرياض,الأندلس,أرض,land,سكني,residential,33,41235499.6,10046.515,4414.7825949476,4629.63,4000.0
2024,4,الرياض,الرياض,الأندلس,شقة,apartment,سكني,residential,31,19803587.48,3715.73,5862.5552212659,7031.07,4754.77
2024,4,الرياض,الرياض,الأندلس,فيلا,villa,سكني,residential,19,32760667.0,6604.075,4871.07908554332,7042.97,3600.0
2024,4,الرياض,الرياض,الإزدهار,أرض,land,سكني,residential,5,10936365.44,1326.85,,,
2024,4,الرياض,الرياض,الإزدهار,شقة,apartment,سكني,residential,41,46750612.0,5614.72,8500.45148180897,10765.05,6255.69
2024,4,الرياض,الرياض,الإزدهار,فيلا,villa,سكني,residential,8,15664000.0,2077.68,8377.25733123223,9424.78,7635.25
2024,4,الرياض,الرياض,الإسكان,أرض,land,سكني,residential,4,48250188.0,82383.86,,,
2024,4,الرياض,الرياض,البديعة,أرض,land,تجاري,commercial,1,3062430.0,1020.81,,,
2024,4,الرياض,الرياض,البديعة,أرض,land,سكني,residential,28,12518780.08,7617.18,1887.43280796657,2200.0,1136.6
2024,4,الرياض,الرياض,البديعة,شقة,apartment,سكني,residential,17,13514216.0,1739.1,7615.98279472523,8207.72,7319.72
2024,4,الرياض,الرياض,البديعة,عمارة,building,سكني,residential,1,1000.0,187.0,,,
2024,4,الرياض,الرياض,البديعة,فيلا,villa,سكني,residential,13,11580641.67,2939.22,3381.78375153916,5755.7,2393.4
2024,4,الرياض,الرياض,البرية,أرض,land,تجاري,commercial,3,3260000.0,2160.0,,,
2024,4,الرياض,الرياض,البرية,أرض,land,سكني,residential,28,22526906.0,13525.0,1539.09989594173,2715.15,1055.56
2024,4,الرياض,الرياض,البرية,شقة,apartment,سكني,residential,2,1355300.0,381.4,,,
2024,4,الرياض,الرياض,البرية,فيلا,villa,سكني,residential,1,500000.0,184.84,,,
2024,4,الرياض,الرياض,البيان,أرض,land,تجاري,commercial,17,79667354.0,31978.19,2441.15461188354,2475.72,2405.21
2024,4,الرياض,الرياض,البيان,أرض,land,سكني,residential,137,228877672.41,77799.31,3060.93189007873,3549.99,2300.0
2024,4,الرياض,الرياض,البيان,شقة,apartment,سكني,residential,32,21740855.0,3949.23,5450.47882756836,8008.21,4135.4
2024,4,الرياض,الرياض,البيان,فيلا,villa,سكني,residential,50,46438059.0,9624.11,4845.74849209887,5280.86,4353.96
2024,4,الرياض,الرياض,التعاون,أرض,land,تجاري,commercial,1,5688375.0,541.75,,,
2024,4,الرياض,الرياض,التعاون,أرض,land,سكني,residential,6,47448000.0,4420.86,10649.3274344193,10787.3756883373,10285.4357363375
2024,4,الرياض,الرياض,التعاون,شقة,apartment,سكني,residential,7,7280000.0,852.15,8405.23416855042,9189.07,7661.34
2024,4,الرياض,الرياض,التعاون,فيلا,villa,سكني,residential,5,19431203.0,2815.79,,,
2024,4,الرياض,الرياض,الجرادية,أرض,land,سكني,residential,13,2675750.0,2258.23,1155.18951701525,1500.0,850.0
2024,4,الرياض,الرياض,الجرادية,فيلا,villa,سكني,residential,23,17315077.0,4693.65,3769.82123017877,4904.21,2197.8
2024,4,الرياض,الرياض,الجزيرة,أرض,land,تجاري,commercial,1,25638535.0,4590.3,,,
2024,4,الرياض,الرياض,الجزيرة,أرض,land,سكني,residential,16,26698449.76,8602.0,3065.61921992199,5190.48,1580.58
2024,4,الرياض,الرياض,الجزيرة,شقة,apartment,سكني,residential,1,792000.0,113.77,,,
2024,4,الرياض,الرياض,الجزيرة,فيلا,villa,سكني,residential,8,9521725.92,3691.7,3133.608815427,3305.78512396694,2995.87
2024,4,الرياض,الرياض,الجنادرية,أرض,land,تجاري,commercial,100,1122927544.6,30515096.244,1882.39234330287,2100.01,1400.0
2024,4,الرياض,الرياض,الجنادرية,أرض,land,سكني,residential,1690,894945382.27,563126.404,1601.49566142468,1850.0,1326.6
2024,4,الرياض,الرياض,الجنادرية,شقة,apartment,سكني,residential,64,45062518.0,9704.55,4648.93278090982,7404.84,3607.58
2024,4,الرياض,الرياض,الجنادرية,فيلا,villa,سكني,residential,487,475582470.68,155387.248,2755.59214400229,4308.67,2188.55
2024,4,الرياض,الرياض,الحائر,أرض,land,زراعي,agricultural,2,1690000.0,5600.0,,,
2024,4,الرياض,الرياض,الحائر,أرض,land,تجاري,commercial,7,13028935.7,33388.5,410.0,410.0,410.0
2024,4,الرياض,الرياض,الحائر,أرض,land,سكني,residential,43,27525046.3,51975.75,480.018275210497,1052.63,357.14
2024,4,الرياض,الرياض,الحائر,عمارة,building,سكني,residential,1,250000.0,225.0,,,
2024,4,الرياض,الرياض,الحائر,فيلا,villa,سكني,residential,1,500000.0,212.55,,,
2024,4,الرياض,الرياض,الحزم,أرض,land,تجاري,commercial,25,61218008.0,33258.41,1750.0053682942,2000.0,1550.0
2024,4,الرياض,الرياض,الحزم,أرض,land,سكني,residential,39,32604302.07,20263.83,1919.50287620206,2074.61,1670.35
2024,4,الرياض,الرياض,الحزم,شقة,apartment,سكني,residential,40,18671659.93,5855.773,3619.12259831821,4414.13,2897.35
2024,4,الرياض,الرياض,الحزم,فيلا,villa,سكني,residential,96,101076925.0,26026.86,3816.70429978381,4495.33,3200.0
2024,4,الرياض,الرياض,الحمراء,أرض,land,تجاري,commercial,3,69610720.0,9227.68,,,
2024,4,الرياض,الرياض,الحمراء,أرض,land,سكني,residential,11,47573076.7,10459.2,5167.71332798571,5500.0,3402.09
2024,4,الرياض,الرياض,الحمراء,شقة,apartment,سكني,residential,62,57452862.62,8454.63,6940.86909172969,7973.67,6219.3
2024,4,الرياض,الرياض,الحمراء,فيلا,villa,سكني,residential,24,69834598.33,11842.77,7036.75889057491,7615.71,6667.4004040404
2024,4,الرياض,الرياض,الخالدية,أرض,land,تجاري,commercial,2,20300000.0,8131.64,,,
2024,4,الرياض,الرياض,الخالدية,أرض,land,سكني,residential,26,23461723.0,9593.21,2192.48664817292,2962.96,1853.91
2024,4,الرياض,الرياض,الخالدية,شقة,apartment,سكني,residential,1,400000.0,168.25,,,
2024,4,الرياض,الرياض,الخالدية,عمارة,building,سكني,residential,1,1310000.0,223.59,,,
2024,4,الرياض,الرياض,الخالدية,فيلا,villa,سكني,residential,11,8054001.0,2348.68,3539.95967830539,3938.67,2904.43
2024,4,الرياض,الرياض,الخزامى,أرض,land,تجاري,commercial,8,345748325.93,38625.66,9823.62830961144,12758.29,8671.97
2024,4,الرياض,الرياض,الخزامى,أرض,land,سكني,residential,23,381231887.1,28518.58,14425.7289306744,16367.39,12960.81
2024,4,الرياض,الرياض,الخزامى,شقة,apartment,سكني,residential,3,4585105.8,427.48,,,
2024,4,الرياض,الرياض,الخليج,أرض,land,تجاري,commercial,7,61832200.0,9783.53,4300.0,4300.0,4300.0
2024,4,الرياض,الرياض,الخليج,أرض,land,سكني,residential,28,95929824.08,18605.71,3629.77836073219,4350.0,2444.44
2024,4,الرياض,الرياض,الخليج,شقة,apartment,سكني,residential,25,19754049.0,3361.52,6014.06717890387,6707.55,5020.75
2024,4,الرياض,الرياض,الخليج,فيلا,villa,سكني,residential,44,75062041.46,16224.852,4845.16360584428,8720.69107363225,3846.15
2024,4,الرياض,الرياض,الخير,أرض,land,تجاري,commercial,33,649097000.0,1132576.14,3057.78729842828,3674.7,2166.67
2024,4,الرياض,الرياض,الخير,أرض,land,سكني,residential,1048,1293138566.0,591289.572,2150.70936628865,2472.22,1828.57
2024,4,الرياض,الرياض,الخير,فيلا,villa,سكني,residential,4,4455000.0,1875.0,,,
2024,4,الرياض,الرياض,الدار البيضاء,أرض,land,تجاري,commercial,23,70023046.0,26923.65,2207.92001726174,2800.0,1800.0
2024,4,الرياض,الرياض,الدار البيضاء,أرض,land,سكني,residential,59,51407881.24,36883.314,1437.99014436435,1675.0,1031.19
2024,4,الرياض,الرياض,الدار البيضاء,شقة,apartment,سكني,residential,128,48406953.31,17176.77,3024.0142849277,3396.38,2709.62
2024,4,الرياض,الرياض,الدار البيضاء,فيلا,villa,سكني,residential,133,116995031.35,40026.1,3129.93132544265,3920.52,2307.85
2024,4,الرياض,الرياض,الدريهمية,أرض,land,سكني,residential,12,17274995.21,6058.16,2417.36697765721,3016.84,1973.48
2024,4,الرياض,الرياض,الدريهمية,شقة,apartment,سكني,residential,20,10145827.55,3260.235,3295.43427213069,3639.27,3068.0
2024,4,الرياض,الرياض,الدريهمية,فيلا,villa,سكني,residential,1,420000.0,156.3,,,
2024,4,الرياض,الرياض,الدفاع,أرض,land,تجاري,commercial,2,3771441.0,4190.49,,,
2024,4,الرياض,الرياض,الدفاع,أرض,land,سكني,residential,5,7690000.0,6000.0,,,
2024,4,الرياض,الرياض,الدوبية,أرض,land,سكني,residential,2,1840000.0,438.26,,,
2024,4,الرياض,الرياض,الديرة,أرض,land,سكني,residential,7,6762683.34,2728.78,1147.38242986026,2050.0,825.94
2024,4,الرياض,الرياض,الرائد,أرض,land,تجاري,commercial,1,11050000.0,749.92,,,
2024,4,الرياض,الرياض,الرائد,أرض,land,سكني,residential,4,11940000.0,2774.0,,,
2024,4,الرياض,الرياض,الرائد,شقة,apartment,سكني,residential,11,16193000.0,1444.1,11273.0830680819,12042.11,10792.3
2024,4,الرياض,الرياض,الرائد,فيلا,villa,سكني,residential,2,3641122.56,338.67,,,
2024,4,الرياض,الرياض,الراية,أرض,land,سكني,residential,54,28199308.0,48674.74,564.163592698373,633.333333333333,500.0
2024,4,الرياض,الرياض,الربوة,أرض,land,تجاري,commercial,9,134617998.3,21174.82,5627.73888271933,6143.86,5500.0
2024,4,الرياض,الرياض,الربوة,أرض,land,سكني,residential,14,35410150.0,11188.3,3691.41710596827,4255.32,3136.0
2024,4,الرياض,الرياض,الربوة,شقة,apartment,سكني,residential,12,14392140.0,1887.16,7923.18093580561,8349.94,7555.25
2024,4,الرياض,الرياض,الربوة,فيلا,villa,سكني,residential,28,79827537.0,14731.15,5062.03236858041,5557.89,4842.81
2024,4,الرياض,الرياض,الربيع,أرض,land,تجاري,commercial,2,65000000.0,7278.82,,,
2024,4,الرياض,الرياض,الربيع,أرض,land,سكني,residential,7,11880697.65,3344.56,4155.89523831078,5219.33,2386.36
2024,4,الرياض,الرياض,الربيع,شقة,apartment,سكني,residential,20,21404000.0,3052.9,6235.2356716312,6622.03,6016.09
2024,4,الرياض,الرياض,الربيع,فيلا,villa,سكني,residential,21,82857741.0,7169.29,11515.8897346672,14966.67,4827.04038461538
2024,4,الرياض,الرياض,الرحمانية,أرض,land,تجاري,commercial,4,121751850.0,7378.9,,,
2024,4,الرياض,الرياض,الرحمانية,شقة,apartment,سكني,residential,2,2150000.0,146.47,,,
2024,4,الرياض,الرياض,الرحمانية,فيلا,villa,سكني,residential,10,67829100.0,5264.24,11337.2964332101,12760.4166666667,8972.82515809263
2024,4,الرياض,الرياض,الرسالة,أرض,land,سكني,residential,39,31390000.0,78681.62,402.26608271089,450.0,350.0
2024,4,الرياض,الرياض,الرفيعة,أرض,land,تجاري,commercial,1,80000000.0,12362.0,,,
2024,4,الرياض,الرياض,الرفيعة,أرض,land,سكني,residential,14,14634999.3,5604.4,3394.47836793771,4350.0,2389.17
2024,4,الرياض,الرياض,الرفيعة,شقة,apartment,سكني,residential,1,720000.0,132.99,,,
2024,4,الرياض,الرياض,الرفيعة,فيلا,villa,سكني,residential,18,57549139.53,8080.86,6728.64998858845,8752.26,5423.08
2024,4,الرياض,الرياض,الرمال,أرض,land,تجاري,commercial,72,10748092523.84,75579635.689,2565.46043365786,5100.0,1600.0
2024,4,الرياض,الرياض,الرمال,أرض,land,سكني,residential,578,578950788.23,224168.285,2608.90159943534,3300.0,2224.64
2024,4,الرياض,الرياض,الرمال,شقة,apartment,سكني,residential,419,332708955.22,58872.5,5570.97170422665,6523.68,4730.64
2024,4,الرياض,الرياض,الرمال,فيلا,villa,سكني,residential,1279,1653338575.08,405368.695,3858.82533231632,5576.4,3447.09
2024,4,الرياض,الرياض,الروابي,أرض,land,تجاري,commercial,5,23421500.0,3920.25,,,
2024,4,الرياض,الرياض,الروابي,أرض,land,سكني,residential,18,24386830.4,7318.01,4025.77108316866,5016.72,2508.41
2024,4,الرياض,الرياض,الروابي,شقة,apartment,سكني,residential,30,29046226.98,4318.21,6388.08905783329,8378.21,5469.1
2024,4,الرياض,الرياض,الروابي,فيلا,villa,سكني,residential,6,23050000.0,3676.59,6448.6075526926,6600.0,4854.58316783618
2024,4,الرياض,الرياض,الروضة,أرض,land,تجاري,commercial,7,152318489.0,25778.74,6272.50083164361,7500.0,6002.12
2024,4,الرياض,الرياض,الروضة,أرض,land,سكني,residential,17,25618767.83,9301.46,3031.99897837756,4053.44,1154.55
2024,4,الرياض,الرياض,الروضة,شقة,apartment,سكني,residential,35,32100376.41,5115.96,6698.26483748056,7393.88,6102.03
2024,4,الرياض,الرياض,الروضة,فيلا,villa,سكني,residential,31,78703808.0,12699.505,5612.20495256451,7692.30769230769,4900.0
2024,4,الرياض,الرياض,الريان,أرض,land,تجاري,commercial,2,6732481.37,1939.22,,,
2024,4,الرياض,الرياض,الريان,أرض,land,سكني,residential,15,55860955.2,10120.25,5826.50378220354,6369.57,2917.98
2024,4,الرياض,الرياض,الريان,شقة,apartment,سكني,residential,30,29555515.86,4059.619,7410.40388324371,8615.34,6555.4
2024,4,الرياض,الرياض,الريان,فيلا,villa,سكني,residential,11,41584250.0,6102.46,6938.74373324112,9328.09,5500.0
2024,4,الرياض,الرياض,الزاهر,أرض,land,سكني,residential,281,200922000.0,262291.44,745.740206623768,860.215053763441,653.935185185185
2024,4,الرياض,الرياض,الزاهر,فيلا,villa,سكني,residential,1,650000.0,840.0,,,
2024,4,الرياض,الرياض,الزهراء,أرض,land,تجاري,commercial,3,81372137.3,12836.75,,,
2024,4,الرياض,الرياض,الزهراء,أرض,land,سكني,residential,13,73876150.0,16675.66,4769.62101949389,6538.46,4238.8
2024,4,الرياض,الرياض,الزهرة,أرض,land,تجاري,commercial,2,4800000.0,1400.0,,,
2024,4,الرياض,الرياض,الزهرة,أرض,land,سكني,residential,15,17096771.84,8226.0,2243.0600091617,2440.0,2000.0
2024,4,الرياض,الرياض,الزهرة,شقة,apartment,سكني,residential,31,18763500.0,4428.59,3980.21550962727,4542.01,3472.01
2024,4,الرياض,الرياض,الزهرة,فيلا,villa,سكني,residential,33,33667957.0,10376.11,3536.86656391213,5099.0,2500.0
2024,4,الرياض,الرياض,السحاب,أرض,land,سكني,residential,700,346700165.9,220453.46,1587.58133405275,1950.0,1200.0
2024,4,الرياض,الرياض,السعادة,أرض,land,تجاري,commercial,18,57434631.0,17938.37,3311.84164927574,4000.0,2900.0
2024,4,الرياض,الرياض,السعادة,أرض,land,سكني,residential,63,82882915.48,21485.3,3572.52530637305,5056.00497822029,2600.0
2024,4,الرياض,الرياض,السعادة,شقة,apartment,سكني,residential,244,188025053.66,38981.77,4702.51857308266,5605.64,4115.23
2024,4,الرياض,الرياض,السعادة,فيلا,villa,سكني,residential,106,97997708.0,20266.47,4850.09935787939,5563.59,4140.39
2024,4,الرياض,الرياض,السلام,أرض,land,تجاري,commercial,3,7600000.0,1700.0,,,
2024,4,الرياض,الرياض,السلام,أرض,land,سكني,residential,19,39591428.73,15722.5,2972.39339044137,3500.0,1409.52
2024,4,الرياض,الرياض,السلام,شقة,apartment,سكني,residential,5,4020000.0,656.06,,,
2024,4,الرياض,الرياض,السلام,فيلا,villa,سكني,residential,15,31329387.97,7209.4,4355.25593505248,5572.31,4051.13
2024,4,الرياض,الرياض,السلي,أرض,land,تجاري,commercial,55,580748383.0,345285.143,1692.33010287236,2500.0,1303.28
2024,4,الرياض,الرياض,السلي,أرض,land,سكني,residential,53,359226326.67,244519.13,1550.75899568901,2850.0,1065.18
2024,4,الرياض,الرياض,السلي,شقة,apartment,سكني,residential,21,15825333.86,3203.58,4938.26870161315,5363.2,3784.06
2024,4,الرياض,الرياض,السلي,فيلا,villa,سكني,residential,3,2100000.0,693.14,,,
2024,4,الرياض,الرياض,السليمانية,أرض,land,تجاري,commercial,9,238666950.0,43409.17,10174.3056389676,11600.71,8400.0
2024,4,الرياض,الرياض,السليمانية,أرض,land,سكني,residential,22,109087564.49,23630.59,4582.4944949501,5192.64,2564.25
2024,4,الرياض,الرياض,السليمانية,شقة,apartment,سكني,residential,31,40599627.0,3670.95,11030.4341418845,12289.05,9631.8
2024,4,الرياض,الرياض,السليمانية,فيلا,villa,سكني,residential,49,190835200.0,22967.2,7717.70502731765,10431.76,6850.0
2024,4,الرياض,الرياض,السويدي,أرض,land,تجاري,commercial,15,29153084.5,9732.88,2624.28000066639,3450.0,1818.18
2024,4,الرياض,الرياض,السويدي,أرض,land,سكني,residential,17,8452583.2,7778.08,1135.15609105902,1562.5,657.69
2024,4,الرياض,الرياض,السويدي,شقة,apartment,سكني,residential,41,23862219.8,6249.06,3941.46024941067,4526.47,3357.64
2024,4,الرياض,الرياض,السويدي,فيلا,villa,سكني,residential,71,79417071.02,29426.16,2560.07796602327,4020.8,1833.33
2024,4,الرياض,الرياض,السويدي الغربي,أرض,land,تجاري,commercial,3,5785000.0,2725.0,,,
2024,4,الرياض,الرياض,السويدي الغربي,أرض,land,سكني,residential,26,59822142.9,24790.98,2603.05281983356,3300.0,1900.0
2024,4,الرياض,الرياض,السويدي الغربي,شقة,apartment,سكني,residential,6,3711000.0,676.52,6232.13418909444,7802.53,4402.26
2024,4,الرياض,الرياض,السويدي الغربي,فيلا,villa,سكني,residential,30,30279024.0,8774.52,4711.43600761585,5333.59835685417,4195.51
2024,4,الرياض,الرياض,الشرفية,أرض,land,تجاري,commercial,1,1900000.0,180.0,,,
2024,4,الرياض,الرياض,الشرفية,أرض,land,سكني,residential,23,46805720.0,13990.36,3799.29488910605,6556.99,2329.16
2024,4,الرياض,الرياض,الشرفية,عمارة,building,سكني,residential,1,550000.0,87.27,,,
2024,4,الرياض,الرياض,الشعلة,أرض,land,تجاري,commercial,7,10150000.0,17117.23,386.904761904762,533.33,268.82
2024,4,الرياض,الرياض,الشعلة,أرض,land,سكني,residential,284,117831186.0,227219.11,518.568035330717,636.46,392.8
2024,4,الرياض,الرياض,الشعلة,فيلا,villa,سكني,residential,1,380000.0,750.0,,,
2024,4,الرياض,الرياض,الشفا,أرض,land,تجاري,commercial,8,17338000.0,6402.5,2420.13422818792,2750.0,2093.33
2024,4,الرياض,الرياض,الشفا,أرض,land,سكني,residential,64,58430046.9,34043.3,1701.59931248998,2000.0,1481.48
2024,4,الرياض,الرياض,الشفا,شقة,apartment,سكني,residential,23,9534971.72,3280.66,2888.56555973982,3551.33,2499.31
2024,4,الرياض,الرياض,الشفا,فيلا,villa,سكني,residential,45,39143574.0,11822.45,3545.52573394504,4047.62,3172.58883248731
2024,4,الرياض,الرياض,الشميسي,أرض,land,تجاري,commercial,1,1400000.0,176.13,,,
2024,4,الرياض,الرياض,الشميسي,أرض,land,سكني,residential,19,4596375.0,2468.65,1671.61704773088,2017.09,1206.64
2024,4,الرياض,الرياض,الشميسي,عمارة,building,سكني,residential,2,1200000.0,300.72,,,
2024,4,الرياض,الرياض,الشميسي,فيلا,villa,سكني,residential,14,11144000.0,2238.66,4824.69714386772,5370.15,3702.61
2024,4,الرياض,الرياض,الشهداء,أرض,land,تجاري,commercial,3,83100000.0,10575.0,,,
2024,4,الرياض,الرياض,الشهداء,شقة,apartment,سكني,residential,19,21455668.0,2457.59,8587.93583996585,10451.34,7716.33
2024,4,الرياض,الرياض,الشهداء,فيلا,villa,سكني,residential,14,34673225.0,4102.97,9048.13302301168,9955.55555555555,7479.88517365463
2024,4,الرياض,الرياض,الصالحية,أرض,land,سكني,residential,3,585000.0,271.65,,,
2024,4,الرياض,الرياض,الصحافة,أرض,land,تجاري,commercial,2,72000000.0,4180.0,,,
2024,4,الرياض,الرياض,الصحافة,أرض,land,سكني,residential,9,20049823.26,3644.58,3124.7581013597,6133.33,2418.46
2024,4,الرياض,الرياض,الصحافة,شقة,apartment,سكني,residential,48,81318215.0,7038.52,11499.4290144346,13074.33,10018.34
2024,4,الرياض,الرياض,الصحافة,فيلا,villa,سكني,residential,36,132381654.0,12027.29,9632.73548120883,11160.5506988431,7857.14285714286
2024,4,الرياض,الرياض,الصفا,أرض,land,تجاري,commercial,2,16882816.0,3321.42,,,
2024,4,الرياض,الرياض,الصفا,أرض,land,سكني,residential,217,477727209.39,140763.38,3484.45792978616,4012.13,3292.0
2024,4,الرياض,الرياض,الصفا,شقة,apartment,سكني,residential,7,5408432.0,896.33,7808.69565217391,9541.15,6170.17
2024,4,الرياض,الرياض,الصفا,فيلا,villa,سكني,residential,55,102429860.0,15201.75,6320.4821459973,9083.33,4600.0
2024,4,الرياض,الرياض,الصناعية,أرض,land,تجاري,commercial,4,11300000.0,1905.0,,,
2024,4,الرياض,الرياض,الصناعية,أرض,land,سكني,residential,9,25906958.0,8016.19,3916.59209430061,6326.26,500.93
2024,4,الرياض,الرياض,الضباط,أرض,land,تجاري,commercial,1,17000000.0,1324.41,,,
2024,4,الرياض,الرياض,الضباط,أرض,land,سكني,residential,2,1077750.0,825.5,,,
2024,4,الرياض,الرياض,الضباط,شقة,apartment,سكني,residential,1,600000.0,100.29,,,
2024,4,الرياض,الرياض,الضباط,فيلا,villa,سكني,residential,19,106321875.0,14578.28,5816.58959273657,6576.0,4941.0
2024,4,الرياض,الرياض,العارض,أرض,land,تجاري,commercial,35,2780367039.4,1810084.65,5163.62621163174,8200.0,1849.77
2024,4,الرياض,الرياض,العارض,أرض,land,سكني,residential,123,759453214.72,1632484.924,4291.00936344978,7537.81063074454,920.0
2024,4,الرياض,الرياض,العارض,شقة,apartment,سكني,residential,189,200498955.68,24295.82,8144.52783187427,9941.17,6877.6
2024,4,الرياض,الرياض,العارض,فيلا,villa,سكني,residential,218,558026007.92,72588.541,7366.42265100953,9413.58024691358,6200.0
2024,4,الرياض,الرياض,العريجاء,أرض,land,تجاري,commercial,4,16980000.0,4800.0,,,
2024,4,الرياض,الرياض,العريجاء,أرض,land,سكني,residential,10,28127620.82,6199.44,2557.58040162094,3600.0,1940.22
2024,4,الرياض,الرياض,العريجاء,شقة,apartment,سكني,residential,5,2749663.0,478.33,,,
2024,4,الرياض,الرياض,العريجاء,فيلا,villa,سكني,residential,15,11995000.0,2973.79,4117.29318328578,4312.61,4001.58
2024,4,الرياض,الرياض,العريجاء الأوسط,أرض,land,تجاري,commercial,3,3980000.0,1200.0,,,
2024,4,الرياض,الرياض,العريجاء الأوسط,أرض,land,سكني,residential,24,24238207.37,8777.19,2623.32879027519,4750.0,1812.0
2024,4,الرياض,الرياض,العريجاء الأوسط,فيلا,villa,سكني,residential,9,7332949.0,3264.359,2378.33572857666,4588.47,2000.0
2024,4,الرياض,الرياض,العريجاء الغربي,أرض,land,تجاري,commercial,29,54375803.0,15508.44,3069.00739556266,4375.0,2375.0
2024,4,الرياض,الرياض,العريجاء الغربي,أرض,land,سكني,residential,127,106396067.06,51380.05,1947.02736673763,2737.5,1400.0
2024,4,الرياض,الرياض,العريجاء الغربي,شقة,apartment,سكني,residential,13,7608433.0,1767.61,4384.52651585734,4891.84,3970.03
2024,4,الرياض,الرياض,العريجاء الغربي,فيلا,villa,سكني,residential,21,20750000.0,6877.7,2864.79105864247,3747.42,2169.65881051646
2024,4,الرياض,الرياض,العزيزية,أرض,land,سكني,residential,135,145062953.57,73643.045,1970.03340015038,3106.06,1381.22
2024,4,الرياض,الرياض,العزيزية,أرض,land,تجاري,commercial,13,53489313.0,23114.25,2136.50158293544,3400.0,1881.4
2024,4,الرياض,الرياض,العزيزية,شقة,apartment,سكني,residential,32,12660741.42,4560.28,3237.35023349982,3637.45,2042.16
2024,4,الرياض,الرياض,العزيزية,فيلا,villa,سكني,residential,118,89930710.0,26757.39,3425.81491579792,4000.0,2800.0
2024,4,الرياض,الرياض,العقيق,أرض,land,تجاري,commercial,9,218330000.0,13120.0,14478.4140969163,19090.91,11500.0
2024,4,الرياض,الرياض,العقيق,أرض,land,سكني,residential,10,22654685.45,4838.125,5004.69716716894,8000.0,933.82
2024,4,الرياض,الرياض,العقيق,شقة,apartment,سكني,residential,73,104201739.9,11342.19,8993.81128746954,12636.57,7706.08
2024,4,الرياض,الرياض,العقيق,فيلا,villa,سكني,residential,20,120644541.0,13266.14,8514.54302050405,9657.9,7600.0
2024,4,الرياض,الرياض,العلا,أرض,land,سكني,residential,283,180840300.0,267069.83,640.190527466627,706.666666666667,558.13211784561
2024,4,الرياض,الرياض,العلا,فيلا,villa,سكني,residential,1,520000.0,750.0,,,
2024,4,الرياض,الرياض,العليا,أرض,land,تجاري,commercial,4,124000000.0,18650.98,,,
2024,4,الرياض,الرياض,العليا,أرض,land,سكني,residential,12,47747099.99,12587.91,3558.60003327972,6000.0,1493.21
2024,4,الرياض,الرياض,العليا,شقة,apartment,سكني,residential,20,40340635.0,2326.14,16999.8158545962,22000.0,11492.76
2024,4,الرياض,الرياض,العليا,فيلا,villa,سكني,residential,43,234589691.99,23134.19,9018.48199066117,13625.0,7142.86
2024,4,الرياض,الرياض,العمل,أرض,land,سكني,residential,3,2661122.0,860.73,,,
2024,4,الرياض,الرياض,العمل,عمارة,building,سكني,residential,1,300000.0,75.0,,,
2024,4,الرياض,الرياض,العوالي,أرض,land,تجاري,commercial,13,39971817.0,14050.43,2317.27318702492,3111.11,1900.0
2024,4,الرياض,الرياض,العوالي,أرض,land,سكني,residential,61,87621270.29,27162.528,2820.38831272805,4229.23689855961,1000.0
2024,4,الرياض,الرياض,العوالي,شقة,apartment,سكني,residential,74,48810664.36,13440.0,3590.46325180643,4096.19914346895,3228.34801611692
2024,4,الرياض,الرياض,العوالي,فيلا,villa,سكني,residential,36,37757946.0,9255.03,4377.7462311824,5004.55,3644.91865204281
2024,4,الرياض,الرياض,العود,أرض,land,سكني,residential,54,44446405.12,11180.34,2734.3149708108,5331.48,703.7
2024,4,الرياض,الرياض,العود,عمارة,building,سكني,residential,1,974827.2,180.0,,,
2024,4,الرياض,الرياض,العود,فيلا,villa,سكني,residential,1,458854.8,158.11,,,
2024,4,الرياض,الرياض,الغدير,أرض,land,تجاري,commercial,1,50000000.0,4765.95,,,
2024,4,الرياض,الرياض,الغدير,أرض,land,سكني,residential,4,71965250.0,6730.5,,,
